USS0008M07S,20030101,WESD,1575,,,T,
USR0000CFIV,20030101,TMAX,117,H,,U,
USR0000CFIV,20030101,TMIN,44,H,,U,
USR0000CFIV,20030101,TAVG,73,,,U,
USR0000CHAS,20030101,TMAX,161,H,,U,
USR0000CHAS,20030101,TMIN,33,H,,U,
USR0000CHAS,20030101,TAVG,94,,,U,
CA003011885,20030101,TMAX,-92,,,C,
CA003011885,20030101,TMIN,-183,,,C,
USR0000CERN,20030101,TMAX,22,H,,U,
USR0000CERN,20030101,TMIN,-67,H,,U,
USR0000CERN,20030101,TAVG,-37,,,U,
ASN00033110,20030101,PRCP,0,,,a,
CA002201903,20030101,TMAX,-111,,,C,
CA002201903,20030101,TMIN,-186,,,C,
CA002201903,20030101,PRCP,0,,,C,
CA002201903,20030101,SNOW,0,,,C,
CA002201903,20030101,SNWD,310,,,C,
CA002201903,20030101,TAVG,-261,H,,S,
USR0000CCAS,20030101,TMAX,172,H,,U,
USR0000CCAS,20030101,TMIN,78,H,,U,
USR0000CCAS,20030101,TAVG,125,,,U,
CA002100719,20030101,TMAX,-185,,,C,
CA002100719,20030101,TMIN,-260,,,C,
CA002100719,20030101,PRCP,0,,,C,
CA002100719,20030101,SNOW,0,,,C,
USC00510470,20030101,SNOW,0,P,,0,
USC00510470,20030101,SNWD,0,P,,0,
USC00515404,20030101,SNOW,0,P,,0,
USC00515404,20030101,SNWD,0,P,,0,
CA001168204,20030101,TMAX,-45,,,C,
CA001168204,20030101,TMIN,-95,,,C,
CA001168204,20030101,PRCP,170,,,C,
CA001168204,20030101,SNOW,170,,,C,
CA001168204,20030101,SNWD,1000,,,C,
USC00504117,20030101,TMAX,17,,,0,1900
USC00504117,20030101,TMIN,-6,,,0,1900
USC00504117,20030101,TOBS,11,,,0,1900
USC00504117,20030101,PRCP,61,,,0,1900
USC00504117,20030101,SNOW,0,P,,0,
USC00504117,20030101,SNWD,229,,,0,
CA001107010,20030101,TMAX,81,,,C,
CA001107010,20030101,TMIN,49,,,C,
USC00470645,20030101,TMAX,117,,,0,0800
USC00470645,20030101,TMIN,-83,,,0,0800
USC00470645,20030101,TOBS,-61,,I,0,0800
USC00470645,20030101,PRCP,0,,,0,0800
USC00470645,20030101,SNOW,0,P,,0,
USC00470645,20030101,SNWD,0,,,0,
USC00455704,20030101,TMAX,56,,,0,0800
USC00455704,20030101,TMIN,22,,I,0,0800
USC00455704,20030101,TOBS,33,,,0,0800
USC00455704,20030101,SNOW,0,P,,0,
USC00455704,20030101,SNWD,0,P,,0,
CA001068130,20030101,TMAX,33,,,C,
CA001068130,20030101,TMIN,-22,,,C,
CA001068130,20030101,PRCP,134,,,C,
CA001068130,20030101,SNOW,0,T,,C,
CA001068130,20030101,SNWD,230,,,C,
USC00426568,20030101,TMAX,-56,,,0,
USC00426568,20030101,TMIN,-128,,,0,
USC00426568,20030101,TOBS,-89,,,0,
USC00426568,20030101,PRCP,0,,,0,
USC00426053,20030101,PRCP,0,P,,0,0800
USC00426053,20030101,SNOW,0,P,,0,
USC00426053,20030101,SNWD,0,P,,0,
USC00419361,20030101,TMAX,194,,,0,0700
USC00419361,20030101,TMIN,33,,,0,0700
USC00419361,20030101,TOBS,39,,,0,0700
USC00419361,20030101,PRCP,0,P,,0,0700
USC00419361,20030101,SNOW,0,P,,0,
USC00419361,20030101,SNWD,0,P,,0,
CA001021838,20030101,TMAX,100,,,C,
CA001021838,20030101,PRCP,770,,,C,
CA001021838,20030101,SNOW,0,,,C,
CA001021838,20030101,SNWD,0,,,C,
USC00421168,20030101,TMAX,89,,,0,0800
USC00421168,20030101,TMIN,-72,,,0,0800
USC00421168,20030101,TOBS,-72,,,0,0800
USC00421168,20030101,PRCP,0,,,0,0800
BXM00096315,20030101,TMAX,323,,,S,
BXM00096315,20030101,PRCP,71,,,S,
BXM00096315,20030101,TAVG,278,H,,S,
USC00413401,20030101,PRCP,0,P,,0,0600
USC00413401,20030101,SNOW,0,P,,0,
USC00413401,20030101,SNWD,0,P,,0,
USC00405035,20030101,TMAX,172,,,0,0700
USC00405035,20030101,TMIN,94,,,0,0700
USC00405035,20030101,TOBS,94,,,0,0700
USC00405035,20030101,PRCP,94,,,0,0700
USC00405035,20030101,SNOW,0,P,,0,
USC00405035,20030101,SNWD,0,P,,0,
USC00385633,20030101,TMAX,183,,,0,1700
USC00385633,20030101,TMIN,122,,,0,1700
USC00385633,20030101,TOBS,161,,,0,1700
USC00385633,20030101,PRCP,25,,,0,1700
USC00385633,20030101,SNOW,0,P,,0,
USC00385633,20030101,SNWD,0,P,,0,
USC00363028,20030101,TMAX,128,,,0,0700
USC00363028,20030101,TMIN,0,,,0,0700
USC00363028,20030101,TOBS,0,,,0,0700
USC00363028,20030101,PRCP,41,,,0,0700
USC00363028,20030101,SNOW,0,P,,0,
USC00363028,20030101,SNWD,0,P,,0,
USC00358466,20030101,TMAX,56,,,0,0800
USC00358466,20030101,TMIN,28,,,0,0800
USC00358466,20030101,TOBS,28,,,0,0800
USC00358466,20030101,PRCP,18,,,0,0800
USC00358466,20030101,SNOW,0,P,,0,
USC00358466,20030101,SNWD,0,P,,0,
USC00355424,20030101,SNOW,0,P,,0,
USC00355424,20030101,SNWD,0,P,,0,
ASN00061094,20030101,PRCP,0,,,a,
USC00349404,20030101,TMAX,28,,,0,0700
USC00349404,20030101,TMIN,-11,,,0,0700
USC00349404,20030101,TOBS,6,,,0,0700
USC00349404,20030101,PRCP,0,,,0,0700
USC00349404,20030101,SNOW,0,P,,0,
USC00349404,20030101,SNWD,0,P,,0,0700
USC00350265,20030101,TMAX,94,,,0,1800
USC00350265,20030101,TMIN,11,,,0,1800
USC00350265,20030101,TOBS,17,,I,0,1800
USC00350265,20030101,PRCP,0,,,0,1800
USC00350265,20030101,SNOW,0,P,,0,
USC00350265,20030101,SNWD,0,P,,0,
USC00336949,20030101,PRCP,76,,,0,0800
USC00336949,20030101,SNOW,0,P,,0,
USC00336949,20030101,SNWD,0,P,,0,
ASN00060095,20030101,PRCP,0,,,a,
USC00322605,20030101,TMAX,-33,,,0,1800
USC00322605,20030101,TMIN,-156,,,0,1800
